cohort,target_depth,spread,deep_type,seed,cell_type,n_cells,imposed_factor,realised_median_rowsum,detection_rate,mean_lognorm_profile,mean_cpm_profile,mean_raw_profile,mean_zscale_profile,share_raw_mean,share_zscale_mean,share_lognorm_mean,share_pseudobulk_cpm,share_cpm_mean
HCC,5629.6,2,B_cell,0,B_cell,416,1.0,5617.0,0.0699603629510171,0.0838951513937103,0.172034137050207,0.0919725896694827,0.0721316413387306,0.3570740434902285,0.3514657308009909,0.2688721442334159,0.1481729975227085,0.1494804569226534
HCC,5629.6,2,B_cell,0,CD4_T,3305,0.5743491774985174,3207.0,0.0416683970862714,0.0665491154535555,0.1720340691172357,0.0501912623942653,-0.0332937790309586,0.0184764657308009,0.0182700247729149,0.0380023396641893,0.0767788329204514,0.0763831544178365
HCC,5629.6,2,B_cell,0,Endothelial_stromal,1137,0.8705505632961241,4894.0,0.0619411708209084,0.0794371571552968,0.1720341380499621,0.081181272591395,0.04835528727295,0.2905484448114506,0.2867636939168731,0.2390242224057253,0.1865882191026699,0.1868462703000275
HCC,5629.6,2,B_cell,0,Hepatocyte,1415,0.6597539553864471,3701.0,0.0496083441851415,0.0725476093405621,0.1720341491937593,0.0609977347420922,0.0025681827953336,0.1768510872557115,0.1866054225158271,0.2512902559867878,0.2918387007982383,0.2881055601431324
HCC,5629.6,2,B_cell,0,Macrophage,2079,0.757858283255199,4251.0,0.0552244845079736,0.0760075902674461,0.172034128925013,0.0695402175583843,0.0197146888977902,0.1449903660886319,0.1448183319570603,0.1606110652353427,0.1587358932012111,0.1599057252958987
HCC,5629.6,2,B_cell,0,NK_cytotoxic_T,3677,0.5,2805.0,0.0395399962295974,0.0654474559221347,0.1720341289609583,0.0467874120759145,-0.0427245285085455,0.0120595926231764,0.0120767960363336,0.0421999724745389,0.1378853564547206,0.1392788329204514
HCC,5629.6,5,B_cell,0,B_cell,416,1.0,5617.5,0.069939637696647,0.0841117598522983,0.1725000484391808,0.0922206793051698,0.1368442600483373,0.4878646219661555,0.4804643701160925,0.3540390885097721,0.1430370357592589,0.1439512859878215
HCC,5629.6,5,B_cell,0,CD4_T,3305,0.5253055608807534,2929.0,0.0385556951185353,0.0642692697162795,0.1725000810616064,0.0460287841244426,0.0005994417189057,0.0422107605526901,0.0411585102896275,0.0683617670904417,0.0742785185696296,0.0766935191733798
HCC,5629.6,5,B_cell,0,Endothelial_stromal,1137,0.2,1121.0,0.0169124763063559,0.0409181808904704,0.1725000395939445,0.0186919802666626,-0.0772285137718034,0.0198892549723137,0.0212347553086888,0.0688447672111918,0.2180400545100136,0.2140898035224508
HCC,5629.6,5,B_cell,0,Hepatocyte,1415,0.3807307877431757,2133.0,0.0306024858450471,0.0574524871509962,0.1725000324430667,0.0352823298453174,-0.0237370610827527,0.1066740266685066,0.113263528315882,0.2236463059115764,0.2735850683962671,0.2714978178744545
HCC,5629.6,5,B_cell,0,Macrophage,2079,0.7247796636776955,4066.0,0.0532055055419541,0.0749998912731519,0.1725000280869127,0.0666917443064137,0.0661300305642987,0.3388763347190837,0.3395145848786462,0.272067068016767,0.1516102879025719,0.1522830380707595
HCC,5629.6,5,B_cell,0,NK_cytotoxic_T,3677,0.2759459322922429,1548.0,0.0231549430983142,0.0494055741640594,0.1725000571489594,0.0259109983189244,-0.0588833603290474,0.0044850011212502,0.0043642510910627,0.0130410032602508,0.1394490348622587,0.1414845353711338
